t1.id|t1.name|t2.id|t2.firstName|t2.lastName|t2.birthday|t2.locationIP|t2.browserUsed|t2.gender|t2.creationDate
140|Bikaner|5393|Amit|Kapoor|1982-02-18|27.106.65.170|Firefox|male|2010-01-28T07:42:15.262+00:00
140|Bikaner|6871|Arun|Sharma|1983-09-23|101.2.51.144|Opera|female|2010-02-12T04:36:52.818+00:00
140|Bikaner|4398046514822|John|Kumar|1984-05-01|14.102.181.75|Firefox|male|2010-06-08T04:30:14.778+00:00
140|Bikaner|8796093028846|A.|Sharma|1983-10-24|14.102.81.10|Internet Explorer|female|2010-09-05T14:13:12.362+00:00
140|Bikaner|24189255811363|Rahul|Khan|1985-09-18|60.243.51.86|Chrome|female|2011-12-18T04:02:09.396+00:00
140|Bikaner|32985348841791|Arun|Kapoor|1981-08-30|61.95.243.150|Firefox|female|2012-08-01T16:14:47.756+00:00
140|Bikaner|32985348839019|Rahul|Sharma|1984-06-14|14.102.231.85|Safari|female|2012-08-13T16:41:17.879+00:00
140|Bikaner|17592186046058|Shweta|Singh|1981-05-22|60.254.30.210|Internet Explorer|male|2011-06-01T06:02:45.147+00:00
140|Bikaner|28587302330742|Arun|Khan|1989-12-06|61.8.146.136|Internet Explorer|female|2012-04-03T03:00:07.194+00:00
141|Vellore|8796093030176|John|Babu|1987-12-15|1.6.48.207|Firefox|male|2010-10-17T08:23:20.570+00:00
141|Vellore|4398046516444|Shweta|Singh|1984-01-24|103.1.197.81|Firefox|male|2010-05-11T11:19:32.657+00:00
141|Vellore|6597069770566|Shweta|Kumar|1985-01-09|59.145.21.132|Firefox|male|2010-08-12T01:19:19.191+00:00
141|Vellore|21990232564391|John|Singh|1988-01-25|27.54.151.93|Firefox|male|2011-10-18T22:36:38.701+00:00
141|Vellore|19791209309123|Joseph|Khan|1986-04-05|61.17.146.247|Firefox|male|2011-09-05T16:01:59.468+00:00
141|Vellore|28587302328643|Shweta|Chopra|1980-09-01|27.248.71.53|Internet Explorer|male|2012-03-09T06:42:23.540+00:00
141|Vellore|37383395348671|Shweta|Singh|1980-12-07|59.180.35.94|Firefox|male|2012-12-13T23:39:46.818+00:00
141|Vellore|28587302323647|Abhishek|Khan|1982-05-28|27.62.14.221|Internet Explorer|male|2012-04-21T13:04:59.149+00:00
142|Surat|19791209304169|Aditya|Khan|1989-02-27|59.92.104.115|Internet Explorer|female|2011-08-17T00:30:05.882+00:00
142|Surat|17592186049852|K.|Sharma|1980-05-14|59.165.51.83|Internet Explorer|female|2011-06-27T09:04:27.482+00:00
142|Surat|30786325582521|A.|Reddy|1983-12-03|61.11.113.46|Firefox|female|2012-05-15T14:43:41.106+00:00
142|Surat|24189255814938|Arun|Reddy|1987-04-07|27.100.12.187|Chrome|female|2011-12-14T22:42:02.672+00:00
142|Surat|24189255815070|John|Kumar|1985-06-15|59.184.251.209|Opera|male|2011-12-23T18:53:58.918+00:00
142|Surat|19791209308176|John|Singh|1989-06-15|103.1.6.203|Internet Explorer|male|2011-07-08T10:41:20.764+00:00
142|Surat|13194139535407|Nikhil|Rao|1984-02-07|49.213.39.40|Internet Explorer|female|2011-01-31T07:25:20.236+00:00
143|Anantapur|30786325587534|Kunal|Kumar|1986-06-18|27.116.33.16|Chrome|male|2012-07-06T11:16:39.127+00:00
143|Anantapur|28587302325158|V.|Singh|1984-12-18|14.102.190.204|Firefox|female|2012-03-13T00:21:36.923+00:00
143|Anantapur|10995116283689|V.|Khan|1984-09-02|49.156.65.124|Firefox|female|2010-11-22T00:56:09.063+00:00
143|Anantapur|15393162794514|Amit|Irani|1983-01-08|27.54.183.144|Opera|male|2011-03-25T17:38:09.615+00:00
143|Anantapur|8796093028549|A. K.|Roy|1989-05-03|49.12.159.140|Firefox|female|2010-10-17T02:37:06.113+00:00
143|Anantapur|8796093031385|John|Rao|1986-12-30|101.58.147.222|Firefox|male|2010-09-07T14:38:04.078+00:00
144|Cooch_Behar|24189255811121|Ashok|Singh|1981-03-31|49.206.89.61|Safari|male|2011-11-27T01:08:31.517+00:00
144|Cooch_Behar|26388279076975|K.|Singh|1989-05-11|101.2.34.169|Chrome|female|2012-02-12T03:50:15.278+00:00
144|Cooch_Behar|2199023260051|Shweta|Kumar|1988-12-18|27.248.223.204|Firefox|male|2010-04-17T04:59:16.742+00:00
144|Cooch_Behar|21990232560325|Amit|Singh|1981-08-09|60.254.18.81|Firefox|male|2011-09-21T05:21:43.567+00:00
144|Cooch_Behar|30786325587745|Kunal|Sharma|1984-09-06|27.109.0.23|Internet Explorer|male|2012-05-10T17:33:12.044+00:00
145|Hubli|30786325585385|K.|Sharma|1984-10-18|14.194.220.138|Internet Explorer|female|2012-05-24T17:21:38.847+00:00
145|Hubli|19791209304223|Rahul|Rao|1980-07-29|103.1.114.198|Chrome|female|2011-08-19T20:02:55.193+00:00
145|Hubli|13194139541736|K.|Sharma|1985-07-07|61.247.240.74|Internet Explorer|female|2011-02-27T04:17:42.308+00:00
145|Hubli|10313|K.|Sharma|1981-08-16|27.97.106.212|Internet Explorer|female|2010-01-02T06:27:43.528+00:00
145|Hubli|35184372090806|Arjun|Sharma|1987-11-02|103.1.103.145|Chrome|female|2012-11-08T21:37:54.829+00:00
145|Hubli|6597069771878|Ashok|Kumar|1980-09-25|27.0.49.48|Internet Explorer|male|2010-07-25T16:24:14.104+00:00
146|Hamirpur|13194139534180|Arjun|Khan|1983-02-08|27.54.145.96|Chrome|female|2011-01-27T17:05:31.134+00:00
146|Hamirpur|2199023259981|Aditya|Kumar|1984-05-01|49.128.108.90|Chrome|female|2010-04-21T11:47:14.635+00:00
146|Hamirpur|32985348842998|Vinod|Singh|1983-12-24|49.50.119.125|Internet Explorer|male|2012-08-28T14:07:09.313+00:00
146|Hamirpur|30786325578962|Priyanka|Nair|1988-01-18|27.131.213.31|Internet Explorer|female|2012-05-20T14:19:32.586+00:00
147|Kanpur|24189255816982|Sanjay|Khan|1981-05-21|14.195.241.104|Firefox|male|2011-12-30T17:56:33.637+00:00
147|Kanpur|6597069770287|John|Sen|1982-09-29|101.63.47.94|Internet Explorer|male|2010-08-02T09:58:55.733+00:00
147|Kanpur|6597069771225|Allu|Patel|1985-03-08|101.58.13.81|Firefox|male|2010-08-27T09:38:10.764+00:00
147|Kanpur|13194139537936|A.|Nair|1989-01-01|103.1.128.239|Firefox|female|2011-01-06T06:03:29.022+00:00
147|Kanpur|17592186054870|Shweta|Anand|1980-04-09|27.109.21.225|Chrome|male|2011-05-22T00:46:05.593+00:00
147|Kanpur|10995116282680|John|Khan|1987-10-03|103.1.125.189|Firefox|male|2010-12-21T05:27:04.375+00:00
148|Tiruchirappalli|19791209303778|Karan|Irani|1983-10-20|27.54.144.101|Internet Explorer|female|2011-07-28T04:07:31.070+00:00
148|Tiruchirappalli|37383395351787|Robert|Roy|1983-01-10|27.97.16.122|Firefox|male|2012-12-02T06:26:43.130+00:00
148|Tiruchirappalli|15393162795159|K.|Sharma|1983-11-25|61.95.160.58|Internet Explorer|female|2011-05-02T02:13:50.800+00:00
148|Tiruchirappalli|4398046521501|Abhishek|Kapoor|1982-05-19|14.139.235.195|Safari|male|2010-05-31T16:27:28.522+00:00
148|Tiruchirappalli|10995116281358|Kunal|Kumar|1983-04-28|14.102.184.4|Chrome|male|2010-12-04T22:09:21.234+00:00
148|Tiruchirappalli|6597069766699|Rahul|Khan|1987-11-24|27.116.34.47|Chrome|female|2010-08-31T00:24:34.501+00:00
148|Tiruchirappalli|8796093027330|Priyanka|Khan|1980-10-12|27.109.2.106|Chrome|female|2010-09-06T13:23:03.363+00:00
148|Tiruchirappalli|4398046515369|John|Anand|1986-12-28|59.184.195.241|Firefox|male|2010-06-10T14:38:09.228+00:00
148|Tiruchirappalli|35184372094449|Deepak|Sharma|1983-04-11|49.205.204.182|Opera|male|2012-09-25T14:57:29.901+00:00
149|Ujjain|3576|Abhishek|Roy|1988-02-15|27.116.50.3|Chrome|male|2010-01-26T15:25:57.805+00:00
149|Ujjain|10995116283329|Ashok|Singh|1988-11-22|27.4.94.64|Firefox|male|2010-12-31T20:10:10.582+00:00
149|Ujjain|30786325579616|K.|Sharma|1986-03-14|59.185.17.172|Chrome|female|2012-05-17T13:16:51.257+00:00
149|Ujjain|21990232557524|A.|Kapoor|1982-10-05|103.1.6.84|Internet Explorer|female|2011-10-08T07:09:54.058+00:00
149|Ujjain|35184372089024|Rajiv|Reddy|1982-02-08|59.97.96.189|Internet Explorer|male|2012-10-02T12:34:58.664+00:00
149|Ujjain|30786325580521|A. K.|Kapoor|1982-05-03|1.6.37.137|Firefox|female|2012-05-09T11:51:48.298+00:00
149|Ujjain|4398046515583|John|Irani|1986-12-30|27.107.18.31|Chrome|male|2010-06-12T18:43:45.251+00:00
150|Visakhapatnam|35184372090540|Abhishek|Sharma|1984-09-03|61.11.12.78|Firefox|male|2012-09-18T02:58:21.905+00:00
150|Visakhapatnam|19791209301598|Arjun|Rao|1981-10-10|61.11.47.20|Safari|female|2011-08-09T04:03:21.825+00:00
150|Visakhapatnam|21990232558907|Joseph|Kumar|1988-07-22|61.11.29.1|Internet Explorer|male|2011-11-01T07:44:35.525+00:00
150|Visakhapatnam|2199023261649|Rahul|Reddy|1981-02-20|101.2.110.58|Firefox|female|2010-04-30T02:30:25.791+00:00
150|Visakhapatnam|13194139542083|Sanjay|Khan|1987-03-07|27.59.51.159|Firefox|male|2011-01-22T20:23:47.726+00:00
150|Visakhapatnam|37383395347820|R.|Rao|1984-11-12|27.34.254.41|Internet Explorer|female|2012-12-28T14:39:14.283+00:00
151|Gandhinagar|30786325587008|Ashok|Khan|1984-06-04|61.11.80.230|Firefox|male|2012-06-03T02:43:26.559+00:00
151|Gandhinagar|4398046516402|Abhishek|Nair|1982-07-08|49.137.154.141|Internet Explorer|male|2010-06-15T02:27:44.367+00:00
151|Gandhinagar|32985348838860|Sanjay|Sharma|1985-09-05|59.178.114.198|Internet Explorer|male|2012-07-12T23:58:40.123+00:00
151|Gandhinagar|4398046516430|R.|Irani|1986-11-19|49.15.142.141|Firefox|female|2010-05-16T04:34:43.387+00:00
152|Kannur|21990232561945|Meera|Singh|1988-12-09|27.63.198.168|Firefox|female|2011-09-11T06:01:11.306+00:00
152|Kannur|9677|Abhishek|Rao|1989-09-25|27.0.60.238|Chrome|male|2010-02-09T23:51:31.010+00:00
152|Kannur|2199023258705|Arjun|Khan|1988-09-23|27.124.12.209|Firefox|female|2010-03-11T09:18:23.759+00:00
152|Kannur|2199023260849|Meera|Singh|1989-01-02|59.99.33.133|Firefox|female|2010-04-09T17:48:22.055+00:00
152|Kannur|37383395353942|A.|Sharma|1982-11-19|49.156.76.231|Firefox|female|2012-11-27T06:43:47.196+00:00
152|Kannur|19791209310408|Meera|Rao|1988-09-30|27.123.216.77|Safari|female|2011-08-18T11:58:22.367+00:00
152|Kannur|32985348834426|Ashok|Kumar|1988-09-21|59.98.213.34|Firefox|male|2012-08-13T21:03:33.481+00:00
153|Agra|28587302325790|K.|Khan|1981-05-12|14.98.254.174|Chrome|female|2012-03-11T00:30:33.459+00:00
153|Agra|4398046519871|Rahul|Kumar|1983-10-18|49.128.108.36|Firefox|female|2010-05-05T16:44:18.219+00:00
153|Agra|10995116285204|Nikhil|Singh|1985-09-23|14.1.114.39|Firefox|female|2010-11-10T14:51:54.250+00:00
153|Agra|10995116286746|Shweta|Kapoor|1982-09-20|61.12.117.101|Firefox|male|2010-11-13T17:29:11.306+00:00
153|Agra|6597069771658|Aditya|Khan|1982-12-11|61.11.123.42|Internet Explorer|female|2010-07-13T14:49:31.602+00:00
153|Agra|2199023265475|Nikhil|Singh|1987-04-01|61.247.227.227|Chrome|female|2010-03-05T09:41:44.807+00:00
153|Agra|24189255820563|Shweta|Singh|1986-11-26|27.131.208.172|Internet Explorer|male|2012-01-03T07:53:26.503+00:00
153|Agra|28587302322777|Arun|Kumar|1982-05-10|14.1.99.46|Chrome|female|2012-03-28T11:23:57.509+00:00
154|Loni|15393162795908|Shweta|Reddy|1981-09-23|14.97.17.130|Firefox|male|2011-04-28T16:06:01.542+00:00
154|Loni|26388279066866|R.|Chopra|1980-03-13|61.95.253.122|Firefox|female|2012-03-02T18:07:27.731+00:00
154|Loni|35184372098845|Abhishek|Singh|1980-09-27|14.99.152.197|Chrome|male|2012-11-06T14:18:16.112+00:00
154|Loni|37383395349548|Arun|Singh|1982-09-21|49.156.131.226|Chrome|female|2012-11-11T02:38:41.463+00:00
154|Loni|37383395349513|Ashok|Kumar|1986-01-31|1.6.114.4|Internet Explorer|male|2012-12-12T07:36:22.048+00:00
154|Loni|30786325583674|A. K.|Rao|1983-06-19|49.138.96.38|Safari|female|2012-06-29T22:17:53.017+00:00
154|Loni|8796093030371|John|Sharma|1983-04-15|49.249.204.6|Firefox|male|2010-09-06T02:22:08.711+00:00
154|Loni|4398046520256|Rahul|Chatterjee|1981-10-25|27.109.4.95|Chrome|female|2010-06-20T12:55:04.538+00:00
154|Loni|13194139535146|K.|Rao|1987-08-04|14.102.26.229|Internet Explorer|female|2011-01-23T06:20:29.632+00:00
154|Loni|15393162792792|K.|Sharma|1982-07-26|49.248.88.179|Chrome|female|2011-04-24T13:17:09.838+00:00
155|Jind|8796093026300|Amit|Singh|1985-07-18|58.68.114.210|Internet Explorer|male|2010-10-04T07:27:27.429+00:00
155|Jind|13194139540068|Divya|Sharma|1983-06-23|14.139.168.13|Firefox|female|2011-02-22T06:19:28.264+00:00
155|Jind|35184372096582|A.|Khan|1985-11-12|61.17.44.74|Firefox|female|2012-10-16T20:32:12.670+00:00
155|Jind|37383395345972|Shweta|Kumar|1988-11-25|1.22.167.12|Internet Explorer|male|2012-12-23T04:53:15.859+00:00
155|Jind|19791209300821|Rahul|Khan|1985-10-06|61.17.43.155|Internet Explorer|female|2011-07-31T00:48:07.309+00:00
156|Durgapur|28587302332385|Kunal|Khan|1982-03-23|27.34.241.180|Chrome|male|2012-03-18T14:06:18.079+00:00
156|Durgapur|4398046519949|Arjun|Khan|1983-08-24|14.102.235.179|Chrome|female|2010-05-17T13:45:24.947+00:00
156|Durgapur|17592186046312|Rahul|Sharma|1982-04-09|61.95.243.248|Internet Explorer|female|2011-05-18T14:03:57.570+00:00
156|Durgapur|24189255818939|Priyanka|Sharma|1987-12-07|14.102.161.238|Firefox|female|2011-12-01T13:31:08.183+00:00
156|Durgapur|32985348839000|Aamir|Nair|1984-11-20|27.251.211.150|Firefox|male|2012-08-31T10:45:20.555+00:00
157|Sangrur|26388279073849|K.|Singh|1985-12-18|61.17.230.179|Firefox|female|2012-02-06T16:42:25.448+00:00
157|Sangrur|28587302326919|Anant|Kumar|1982-11-21|58.68.103.248|Firefox|male|2012-03-17T12:43:31.056+00:00
157|Sangrur|30786325579326|K.|Khan|1987-09-06|14.99.65.101|Firefox|female|2012-07-01T06:12:03.131+00:00
157|Sangrur|32985348835495|Deepak|Singh|1980-06-09|42.104.190.222|Firefox|male|2012-09-08T01:28:12.546+00:00
158|Raichur|35184372098117|Abhishek|Roy|1984-01-21|27.0.53.191|Internet Explorer|male|2012-10-05T05:56:28.943+00:00
158|Raichur|37383395351867|Kiran|Chopra|1984-12-03|14.140.220.172|Firefox|male|2012-12-31T19:04:11.531+00:00
158|Raichur|24189255812892|Rahul|Kumar|1989-08-05|61.246.103.225|Chrome|female|2011-11-15T08:52:29.797+00:00
158|Raichur|24189255811464|Joseph|Bose|1981-12-03|49.128.110.149|Opera|male|2011-11-21T16:53:52.950+00:00
159|Bardhaman|13194139539846|A.|Singh|1987-10-02|27.116.18.253|Firefox|female|2011-01-05T14:08:40.985+00:00
159|Bardhaman|2199023255976|Arjun|Kumar|1987-01-28|49.248.233.101|Internet Explorer|female|2010-04-09T04:33:44.907+00:00
159|Bardhaman|32985348842849|John|Sharma|1981-07-22|103.1.80.63|Internet Explorer|male|2012-08-25T17:31:43.254+00:00
159|Bardhaman|8796093027094|Vinod|Singh|1987-01-26|61.17.89.229|Chrome|male|2010-10-01T14:49:11.951+00:00
159|Bardhaman|4398046518403|Rahul|Khan|1989-11-16|61.17.193.1|Chrome|female|2010-05-29T18:46:16.840+00:00
159|Bardhaman|35184372090859|A.|Kumar|1987-01-08|103.1.100.247|Chrome|female|2012-10-16T15:30:32.351+00:00
159|Bardhaman|28587302325520|Arjun|Nair|1984-06-29|1.6.201.157|Chrome|female|2012-03-10T05:55:33.472+00:00
160|Moga|24189255814157|Abhishek|Khan|1988-12-23|14.96.131.153|Chrome|male|2011-11-28T09:34:23.681+00:00
160|Moga|21990232563527|K.|Kumar|1983-03-24|27.118.50.74|Firefox|female|2011-09-23T22:18:29.059+00:00
160|Moga|10995116278530|Shweta|Sharma|1986-04-24|61.17.228.70|Safari|male|2010-12-29T20:53:00.161+00:00
160|Moga|35184372098245|A.|Singh|1981-07-09|49.13.89.193|Firefox|female|2012-10-18T11:50:00.388+00:00
161|Amritsar|17592186050067|C. S.|Sharma|1987-12-16|101.213.150.212|Internet Explorer|female|2011-06-05T17:59:19.051+00:00
161|Amritsar|32985348837672|A.|Khan|1989-10-24|49.156.94.198|Safari|female|2012-08-31T23:38:16.652+00:00
161|Amritsar|26388279074647|Deepak|Khan|1984-03-05|27.255.234.165|Firefox|male|2012-03-01T20:06:09.112+00:00
161|Amritsar|37383395345529|Shweta|Singh|1987-09-28|103.1.199.165|Chrome|male|2012-11-13T15:43:33.898+00:00
161|Amritsar|35184372094784|Kunal|Rao|1987-10-17|60.243.11.161|Safari|male|2012-09-16T00:01:36.707+00:00
161|Amritsar|8796093031937|Shweta|Singh|1985-04-08|27.109.9.112|Firefox|male|2010-10-18T22:56:46.202+00:00
161|Amritsar|13194139537381|Abhishek|Chatterjee|1980-05-15|61.246.180.15|Internet Explorer|male|2011-01-16T06:41:18.208+00:00
161|Amritsar|6597069769603|Ashok|Singh|1982-01-31|27.106.79.249|Firefox|male|2010-08-24T03:16:42.898+00:00
161|Amritsar|6597069773387|Aditya|Singh|1983-02-04|61.12.103.75|Firefox|female|2010-07-14T12:30:13.465+00:00
161|Amritsar|17592186054960|K.|Singh|1986-04-24|49.213.40.225|Safari|female|2011-06-19T18:09:08.277+00:00
161|Amritsar|15393162797343|A.|Rao|1980-07-18|27.96.85.225|Chrome|female|2011-04-16T15:15:25.130+00:00
161|Amritsar|113|Abhishek|Singh|1982-12-07|61.95.201.3|Internet Explorer|male|2010-01-28T04:16:14.101+00:00
161|Amritsar|2199023257012|John|Singh|1989-05-01|27.100.12.85|Chrome|male|2010-03-05T07:53:38.731+00:00
162|Srikakulam|17592186048656|A.|Rao|1981-11-28|60.254.126.158|Firefox|female|2011-05-13T04:58:30.323+00:00
162|Srikakulam|15393162796778|Deepak|Khan|1989-06-18|49.50.86.212|Firefox|male|2011-04-06T18:29:17.551+00:00
162|Srikakulam|24189255814598|Rahul|Khan|1982-12-15|49.46.164.110|Chrome|female|2011-12-19T03:02:05.309+00:00
162|Srikakulam|21990232563637|John|Kapoor|1981-11-09|27.54.151.221|Internet Explorer|male|2011-11-05T11:52:49.835+00:00
162|Srikakulam|8796093031540|Deepak|Chopra|1984-02-23|103.1.127.92|Firefox|male|2010-09-09T16:00:06.955+00:00
163|Anantapur_district|15393162798318|Deepak|Nair|1989-04-30|27.50.7.10|Chrome|male|2011-03-27T20:02:33.243+00:00
163|Anantapur_district|10995116278602|Sanjay|Singh|1985-01-02|61.17.182.142|Firefox|male|2010-11-20T11:44:21.654+00:00
163|Anantapur_district|2199023257426|K.|Reddy|1986-03-21|49.236.19.154|Internet Explorer|female|2010-05-01T14:50:19.109+00:00
163|Anantapur_district|2199023261409|R.|Kapoor|1987-03-01|58.68.103.239|Internet Explorer|female|2010-03-24T10:33:01.418+00:00
163|Anantapur_district|10995116280382|Rahul|Rao|1982-01-29|27.116.35.250|Internet Explorer|female|2010-12-20T00:45:41.925+00:00
163|Anantapur_district|26388279074370|Deepak|Chatterjee|1988-03-13|27.131.215.31|Firefox|male|2012-01-28T07:25:48.736+00:00
164|Kolkata|26388279069116|John|Rao|1989-03-16|27.100.14.10|Chrome|male|2012-02-02T05:38:40.131+00:00
164|Kolkata|26388279073823|K. A.|Singh|1989-08-17|61.2.39.45|Firefox|female|2012-02-09T23:54:03.810+00:00
164|Kolkata|10995116277895|Arjun|Kumar|1983-04-12|61.95.138.160|Chrome|female|2011-01-01T04:56:40.890+00:00
164|Kolkata|15393162790005|A.|Kumar|1984-08-14|27.121.100.111|Chrome|female|2011-03-21T02:35:40.484+00:00
164|Kolkata|21990232565800|Meera|Narayan|1987-10-13|27.123.126.44|Firefox|female|2011-10-26T22:15:49.092+00:00
165|Orissa|26388279075550|Priyanka|Singh|1984-05-22|61.95.223.4|Chrome|female|2012-01-20T15:57:59.380+00:00
165|Orissa|24189255811817|K.|Reddy|1986-11-21|49.12.4.112|Internet Explorer|female|2011-12-25T17:02:27.523+00:00
165|Orissa|30786325587563|Amit|Reddy|1981-05-16|59.165.1.112|Chrome|male|2012-05-26T14:22:58.818+00:00
165|Orissa|10995116278425|K.|Khan|1989-09-05|49.47.10.32|Chrome|female|2010-12-09T21:17:38.115+00:00
165|Orissa|2199023258262|Karan|Kapoor|1989-11-06|14.194.183.231|Internet Explorer|female|2010-03-16T10:10:43.235+00:00
165|Orissa|19791209310034|Shweta|Khan|1987-06-17|103.1.126.224|Chrome|male|2011-07-21T00:00:48.083+00:00
166|Kalady|24189255820757|Rahul|Khan|1987-03-28|61.3.99.51|Firefox|female|2011-11-18T23:53:21.807+00:00
166|Kalady|26388279075181|K.|Reddy|1986-05-20|58.2.229.209|Firefox|female|2012-02-13T01:07:56.086+00:00
166|Kalady|37383395348353|Aamir|Khan|1983-12-08|27.100.12.15|Chrome|male|2012-11-26T13:32:50.835+00:00
167|Coimbatore|10995116281746|Sanjay|Khan|1982-09-01|14.1.116.241|Firefox|male|2010-11-24T01:35:01.725+00:00
167|Coimbatore|4398046511513|Arun|Sharma|1989-06-20|49.128.109.166|Firefox|female|2010-05-07T15:23:37.728+00:00
167|Coimbatore|26388279073632|K.|Khan|1986-03-15|27.125.200.72|Firefox|female|2012-02-21T16:24:29.051+00:00
167|Coimbatore|19791209300698|Kunal|Kapoor|1987-05-05|27.116.50.27|Chrome|male|2011-08-19T16:16:30.517+00:00
168|Gurgaon|28587302327643|Deepak|Reddy|1984-11-25|49.248.61.97|Internet Explorer|male|2012-03-19T22:38:23.233+00:00
168|Gurgaon|19791209307538|Abhishek|Singh|1988-03-14|49.15.24.107|Chrome|male|2011-08-07T02:08:49.420+00:00
168|Gurgaon|4398046520786|Aamir|Kumar|1989-02-07|61.11.57.46|Firefox|male|2010-06-03T23:55:38.654+00:00
168|Gurgaon|28587302332306|Shweta|Singh|1986-10-07|27.96.86.125|Internet Explorer|male|2012-03-23T03:19:33.015+00:00
168|Gurgaon|24189255812829|John|Kumar|1983-03-03|14.142.12.4|Chrome|male|2011-12-16T09:32:00.749+00:00
169|Purulia|2199023257681|Deepak|Singh|1988-10-17|27.54.147.243|Firefox|male|2010-03-31T06:39:27.451+00:00
169|Purulia|17592186053492|Abhishek|Khan|1989-09-14|27.124.28.142|Safari|male|2011-05-26T03:58:50.651+00:00
169|Purulia|21990232557691|Arjun|Singh|1982-10-16|14.139.146.141|Firefox|female|2011-10-25T00:22:43.210+00:00
170|Kodambakkam|35184372096032|A.|Kumar|1988-02-10|27.107.70.34|Firefox|female|2012-09-11T10:34:30.891+00:00
170|Kodambakkam|24189255818153|Naresh|Singh|1986-10-30|49.213.57.190|Chrome|male|2011-11-16T13:02:27.521+00:00
170|Kodambakkam|26388279070190|Meera|Singh|1987-09-08|27.107.24.182|Internet Explorer|female|2012-01-11T23:38:16.545+00:00
170|Kodambakkam|37383395352046|Shweta|Khan|1984-05-30|103.1.128.123|Firefox|male|2012-11-16T15:24:40.224+00:00
170|Kodambakkam|4398046521327|A.|Chakraborty|1982-09-25|27.121.100.25|Internet Explorer|female|2010-06-19T05:45:25.584+00:00
170|Kodambakkam|8796093029911|Ashok|Kumar|1986-09-01|27.116.17.217|Internet Explorer|male|2010-09-04T16:52:18.970+00:00
170|Kodambakkam|35184372093350|Deepak|Singh|1982-06-12|1.187.77.160|Internet Explorer|male|2012-10-06T10:52:01.406+00:00
171|Jodhpur|19791209304439|K.|Khan|1982-01-12|61.246.243.23|Firefox|female|2011-07-25T13:50:59.441+00:00
171|Jodhpur|35184372098391|Ashok|Sharma|1988-09-03|1.187.224.45|Safari|male|2012-09-27T12:37:27.412+00:00
171|Jodhpur|9995|Meera|Singh|1984-07-18|60.254.6.23|Firefox|female|2010-01-07T15:40:18.119+00:00
171|Jodhpur|15393162794226|Kunal|Sharma|1980-01-03|27.125.201.74|Internet Explorer|male|2011-04-12T05:17:59.467+00:00
171|Jodhpur|24189255817076|Nikhil|Anand|1983-05-10|49.205.103.80|Firefox|female|2011-11-21T17:12:30.119+00:00
171|Jodhpur|26388279070276|Sanjay|Khan|1989-04-12|101.2.124.73|Firefox|male|2012-01-28T10:49:09.543+00:00
171|Jodhpur|35184372098880|Rajiv|Khan|1987-03-26|49.238.45.141|Firefox|male|2012-10-03T20:06:05.676+00:00
171|Jodhpur|4398046519985|John|Kumar|1980-03-07|60.243.41.50|Firefox|male|2010-05-08T02:21:11.235+00:00
171|Jodhpur|2199023265397|A.|Kumar|1987-07-23|103.1.112.218|Firefox|female|2010-03-28T06:34:07.213+00:00
172|Mahishadal|26388279066721|Naresh|Singh|1981-06-18|103.1.6.79|Internet Explorer|male|2012-01-13T04:00:15.938+00:00
